Date/Time,Space Cooling load [W/m^2],Space Heating load [W/m^2],DHW load [W/m^2]
 01/07  16:00:00,854562.1703946036,843678.1828938923,461552.12625990954
 01/07  17:00:00,856573.1854206,865163.5648345227,487359.6001324018
 01/07  18:00:00,493853.5645865122,551179.2491804562,581237.5344563326
 01/07  19:00:00,511842.0761193186,648070.9690089619,626434.8682093635
 01/07  20:00:00,512376.86966206745,689306.4137833193,651722.9417471467
 01/07  21:00:00,523494.2482328917,698000.3974008625,579787.3075858968
 01/07  22:00:00,534098.8813636127,704958.3104718502,504218.6103253041
 01/07  23:00:00,561886.155434379,718977.4428581671,404535.2312653404
 01/07  24:00:00,541799.2053399221,733930.6920502714,296669.2126952402
 01/08  01:00:00,508529.7770788602,768158.7880921555,166533.4283523362
 01/08  02:00:00,481253.1793988987,795525.7939404605,87040.32022403566
 01/08  03:00:00,455974.5381242679,837531.3135233057,125246.36668936149
 01/08  04:00:00,428365.0457305464,901558.278425498,102280.25296809287
 01/08  05:00:00,432051.4113683056,920806.9829752628,118914.00971425897
 01/08  06:00:00,441894.6928590652,903342.5738929558,301840.7257957055
 01/08  07:00:00,430632.0943887674,925838.5844113735,647227.1121856894
 01/08  08:00:00,440390.0913307799,917686.7315409514,779268.9979342218
 01/08  09:00:00,467523.873750901,785800.9594753708,729726.5933028148
 01/08  10:00:00,497735.1248399827,716537.0132660732,624857.3484701917
 01/08  11:00:00,511410.6425467483,676201.9825862463,650269.1063507943
 01/08  12:00:00,554010.4222195252,640056.6537705939,526309.8872418922
 01/08  13:00:00,616990.0029135899,627967.7243089392,466531.7660012177
 01/08  14:00:00,574561.618989323,644328.3573921144,438655.8741527028
 01/08  15:00:00,585540.1661216678,629594.9241119553,392751.3501708181
 01/08  16:00:00,618484.7377185974,602340.6636089645,434507.32959646586
 01/08  17:00:00,614470.4596731754,696297.2399169657,444409.2921344344
 01/08  18:00:00,560949.8336685274,753361.7263599031,614276.9912302463
 01/08  19:00:00,512864.316935736,796654.0688507605,639394.4420742062
 01/08  20:00:00,511394.2256672817,819208.1628760219,629059.2315260932
 01/08  21:00:00,493717.28766088584,845125.0636130726,590010.2467182669
 01/08  22:00:00,447833.0069900399,900976.8952653074,474773.1895533746
 01/08  23:00:00,384023.93705381633,988560.1931746455,428851.4849821988
 01/08  24:00:00,382843.45492414245,1028199.7827389723,280558.0162166801
 01/09  01:00:00,385520.6393755299,1012337.3895787238,195273.1284473693
 01/09  02:00:00,334058.77733066364,1143499.6961740812,71703.31082332636
 01/09  03:00:00,312562.56200269767,1279681.004232694,131642.60050564774
 01/09  04:00:00,305896.04348811525,1342292.6822832397,94509.44928959424
 01/09  05:00:00,291787.1467876171,1403013.353685648,111295.68296388215
 01/09  06:00:00,281198.7611673532,1448333.832186031,288871.0272090123
 01/09  07:00:00,270894.5430813413,1731854.8522946134,709313.0039230906
 01/09  08:00:00,267975.45122719114,1570533.9766943161,773049.9722260801
 01/09  09:00:00,306672.17644635914,1204424.7085566134,815025.600245837
 01/09  10:00:00,675504.6387009205,1096256.0499866705,718185.879291638
 01/09  11:00:00,686455.5944096275,1083830.0112564845,730281.8122270297
 01/09  12:00:00,646925.1782146752,1120286.6874990219,620717.3928543625
 01/09  13:00:00,740792.7780338274,959872.7590535667,604102.5576076389
 01/09  14:00:00,870654.1840383773,819737.1714834615,548265.6145986917
 01/09  15:00:00,903598.847466233,775119.6504573724,506709.2157496122
 01/09  16:00:00,921532.6773834719,792560.0098580902,510951.6904058667
 01/09  17:00:00,901388.2192879856,868288.541249829,506934.4069128663
 01/09  18:00:00,874685.4936175733,928528.352570526,605490.1938855083
 01/09  19:00:00,496188.4861908864,698287.8157112541,686502.463493866
 01/09  20:00:00,456942.57568743883,767648.0490411638,622987.4252790428
 01/09  21:00:00,402466.73745889904,788235.0612722025,614990.7645443088
 01/09  22:00:00,409095.92012300185,786393.3146531995,517140.2255752973
 01/09  23:00:00,365322.8858473427,855531.9526229772,429746.52484706626
 01/09  24:00:00,323127.82323192264,1083532.595343302,259103.93952864083
 01/10  01:00:00,301817.5196968079,1275578.7786154547,172900.2171509519
 01/10  02:00:00,303274.26729763363,1317107.846376574,117081.5618303465
 01/10  03:00:00,297639.7597761421,1376494.0709682722,101606.56746585669
 01/10  04:00:00,297491.6478821703,1454916.371678724,109260.10747852067
 01/10  05:00:00,285013.3108727998,1513313.8793058507,103636.64438506016
 01/10  06:00:00,277438.0582761895,1498936.1402683516,269519.73599126126
 01/10  07:00:00,272030.7007950419,1815939.9471511554,720839.8526690257
 01/10  08:00:00,255585.8033577425,1768150.2840547722,795220.6127250944
 01/10  09:00:00,286098.15254790935,1344152.4321088023,786642.458470086
 01/10  10:00:00,603957.3431660386,1235327.8178011915,748289.9130086127
 01/10  11:00:00,665652.3428770455,1102651.4447406363,702505.3433972539
 01/10  12:00:00,731775.3203980431,969194.9029913557,631431.5938399795
 01/10  13:00:00,783657.898732373,910840.0665474982,602247.9986059364
 01/10  14:00:00,815400.7378612354,862657.7615853117,562013.7282087961
 01/10  15:00:00,825204.268840508,841656.3954159622,487533.50207402156
 01/10  16:00:00,857032.7521321289,845234.8129445601,519647.6091846252
 01/10  17:00:00,865431.6802567838,898327.3620839864,492344.65503896115
 01/10  18:00:00,843568.1456492237,959298.6740051608,592050.6301524539
 01/10  19:00:00,498122.9324740289,687237.7722464042,708883.0362342859
 01/10  20:00:00,467836.13873344136,753523.123335458,652315.3072226822
 01/10  21:00:00,366922.1355525246,899630.5338294395,611239.6608208301
 01/10  22:00:00,320698.4843941107,896259.0565622317,489057.40967078606
 01/10  23:00:00,360252.1795477665,901185.168648725,426132.2637938852
 01/10  24:00:00,347665.55172430555,1041416.071442241,284794.0916681034
 01/11  01:00:00,337560.33959931455,1158565.99101618,190862.48957000254
 01/11  02:00:00,315368.7183367589,1270186.5759035342,78717.57921041503
 01/11  03:00:00,297726.17643699335,1350399.1239615176,132248.23328047726
 01/11  04:00:00,291447.6172267919,1443985.251503289,93959.8503548911
 01/11  05:00:00,292677.12276177283,1446027.0872666459,103624.31976135964
 01/11  06:00:00,292024.75754905224,1336804.4660794905,256720.58492526834
 01/11  07:00:00,313528.19064583804,1481606.3057743493,734387.1683768885
 01/11  08:00:00,289508.4191873264,1395928.2572349831,772489.7500160865
 01/11  09:00:00,293577.5079835707,1313613.5957978375,794151.0616673285
 01/11  10:00:00,550489.78501928,1468844.0456956616,770196.6044466037
 01/11  11:00:00,565088.2595100349,1388552.8502314622,700976.6090453679
 01/11  12:00:00,672253.390363906,1045331.3811785232,635241.2502016521
 01/11  13:00:00,806195.3816911039,898062.8932652893,602021.2959607699
 01/11  14:00:00,871041.2911405975,830496.9123441112,562162.7073818401
 01/11  15:00:00,875961.403366434,799988.3042932078,480313.8056640472
 01/11  16:00:00,973566.098874081,741910.2573606857,505393.69327221665
 01/11  17:00:00,910122.3408848832,837439.7252181425,530111.0325680168
 01/11  18:00:00,812250.3717510985,959537.3482318947,582128.6671804733
 01/11  19:00:00,481620.9191750762,687207.7593132738,692051.784645161
 01/11  20:00:00,420724.51866850816,811549.7416292222,654227.6035449543
 01/11  21:00:00,377232.8567860387,814614.9899423928,619686.876741117
 01/11  22:00:00,377149.5857596599,825735.0546895938,466758.7175859712
 01/11  23:00:00,333214.1548023452,956012.9345261311,464589.1333159853
 01/11  24:00:00,311575.9907564116,1188638.867248527,271477.23758921784
 01/12  01:00:00,307414.3066031567,1325298.3795703836,149800.42385965987
 01/12  02:00:00,301814.5554116646,1390563.6655886155,124772.98420115795
 01/12  03:00:00,291778.0480538619,1468301.409592709,93969.20952617099
 01/12  04:00:00,293439.39927690505,1459047.4347820873,124605.16119544998
 01/12  05:00:00,288308.5155603303,1494078.7396621802,80614.33244654578
 01/12  06:00:00,270499.39039244194,1540564.614812146,288089.2447957059
 01/12  07:00:00,278801.1601080282,1923632.4829092515,717746.7048994573
 01/12  08:00:00,290871.4157873816,1746329.132436388,802564.0601864269
 01/12  09:00:00,286175.07138357795,1314532.869917254,790068.8679221611
 01/12  10:00:00,644661.9949735993,1130919.679607375,729738.6489756663
 01/12  11:00:00,784526.582691644,953249.8000556872,684158.9345903007
 01/12  12:00:00,866142.7835393845,872062.5871495112,674126.8358319622
 01/12  13:00:00,1011892.7964236542,791873.5075170057,602320.2140197584
 01/12  14:00:00,1141247.7056529664,737700.2260776045,506790.0609195634
 01/12  15:00:00,1165796.354523241,705027.6411950114,528286.5595846422
 01/12  16:00:00,1193780.8616574784,693857.6262726913,489949.4451362532
 01/12  17:00:00,1137331.8754019982,806840.1234373164,528961.4083457404
 01/12  18:00:00,991587.298922342,871956.8707587571,590751.3345512106
 01/12  19:00:00,573651.1414570269,587907.1376742087,708141.2494577464
 01/12  20:00:00,529053.6014315991,669452.204109615,629404.4218039664
 01/12  21:00:00,415292.78448880237,795133.9100776595,581962.2010660312
 01/12  22:00:00,358823.4649247263,805364.5688744443,520376.1005630957
 01/12  23:00:00,424323.77770913613,797001.8560243386,463125.31674033037
 01/12  24:00:00,379916.32325490925,961221.580026398,255752.15977868743
 01/13  01:00:00,330501.95333701326,1172134.4653487252,166662.40754088023
 01/13  02:00:00,325341.7568619715,1212749.207886493,124780.91096053286
 01/13  03:00:00,323465.6677466125,1242894.6315056828,78668.3898111785
 01/13  04:00:00,326701.1569470831,1238220.4485096876,116952.36465632412
 01/13  05:00:00,329401.5386893268,1242365.3190570434,104564.27587125223
 01/13  06:00:00,296101.88754014496,1338036.5542932414,287000.93933145126
 01/13  07:00:00,294372.9983791576,1605775.7326220688,726421.6393107577
 01/13  08:00:00,297798.46191798087,1300606.6209274728,772559.5636873178
 01/13  09:00:00,320811.42133504286,1036282.9370120744,806622.1498029635
 01/13  10:00:00,685283.214397062,1037796.8648618372,735120.8972959821
 01/13  11:00:00,783481.5041518917,943938.6787479421,708507.3940829467
 01/13  12:00:00,854285.4420173193,887673.2707626136,633962.7121567745
 01/13  13:00:00,944285.5029047389,812025.4617422513,594513.2454786651
 01/13  14:00:00,997156.5201191637,747855.1794534915,534421.3739526459
 01/13  15:00:00,1005995.8113322778,712873.429273679,531780.9621586071
 01/13  16:00:00,1025628.605928312,717448.936070201,487664.0849519868
 01/13  17:00:00,971876.2833412297,804891.8307023168,523567.9031078542
 01/13  18:00:00,906987.5058843914,894549.5821287453,581124.8839682614
 01/13  19:00:00,554171.2620447448,615278.251333311,718403.9673483947
 01/13  20:00:00,563236.57557918,624291.7980015473,629749.7566323187
 01/13  21:00:00,468309.646264624,668985.4865761709,579783.5332662725
 01/13  22:00:00,443128.54250629945,682877.5428752452,505448.41164951713
 01/13  23:00:00,388832.14252759627,753745.077218997,466897.5244561572
 01/13  24:00:00,331818.2503355064,904306.2931418634,285708.69355413836
 01/14  01:00:00,315440.9763206682,966460.2746705114,149828.81490366822
 01/14  02:00:00,291942.0967409056,1078446.5050630334,117091.98324587519
 01/14  03:00:00,273925.67986496113,1184579.1997934738,78681.61858214787
 01/14  04:00:00,273698.72283416457,1208979.036446849,132276.59158755912
 01/14  05:00:00,273474.89640104,1230740.3420480015,111351.37880964355
 01/14  06:00:00,260720.985156929,1263434.4221611829,270069.1668721367
 01/14  07:00:00,247980.18919137167,1618261.7561027408,700886.3717636191
 01/14  08:00:00,258064.9272468873,1512232.8431635841,770788.6075942849
 01/14  09:00:00,277733.50088302646,1237843.1619969343,733694.9872065008
 01/14  10:00:00,551760.0123157294,1326483.0466752865,651639.3957036126
 01/14  11:00:00,587765.1613120142,1242279.6023958453,616496.9320632763
 01/14  12:00:00,587444.0837949635,1228206.4268776998,540813.9258753875
 01/14  13:00:00,748502.3606299744,998970.023809753,494665.29065017594
 01/14  14:00:00,959219.4768062804,837619.8903776468,406023.4964072183
 01/14  15:00:00,1059940.3815680319,795216.4793067925,425674.40126197156
 01/14  16:00:00,1021970.7570283704,828907.9661221424,434274.5347798949
 01/14  17:00:00,950157.4169971759,872335.5540022805,502450.39065723435
 01/14  18:00:00,544590.6319599325,562213.2132997299,584145.4249835147
 01/14  19:00:00,531758.1828780016,675018.4160355447,669038.9148910799
 01/14  20:00:00,534442.7274822122,705491.0580904161,611584.2613068304
 01/14  21:00:00,520134.6003072106,726146.1410719204,552269.8169768002
 01/14  22:00:00,435989.962003289,805064.1495303689,500022.5769362022
 01/14  23:00:00,425695.0728828263,837955.4430990635,459591.81682597066
 01/14  24:00:00,435610.4404511865,832568.8434508415,296318.89919021924
 01/15  01:00:00,361785.6326244843,957982.1489745086,155290.9177605521
 01/15  02:00:00,308391.94703156606,1077247.6494103817,98749.09348090751
 01/15  03:00:00,290846.33643220074,1152284.677672522,94681.55427858415
 01/15  04:00:00,282030.1593536941,1231861.7236756873,127689.73728111398
 01/15  05:00:00,276602.50397799513,1274781.2576431483,132000.32955492343
 01/15  06:00:00,278038.3415458425,1241485.530611578,255104.36881565687
 01/15  07:00:00,276640.7220863589,1254858.7435683943,704643.5815780545
 01/15  08:00:00,281957.9896543804,1222633.2320769478,750905.984960217
 01/15  09:00:00,354181.34840962134,971941.8198754534,719354.5966620868
 01/15  10:00:00,490494.39709510823,729556.808381975,675719.4263779686
 01/15  11:00:00,611163.8717596283,609806.4286344625,614665.8435542877
 01/15  12:00:00,721921.8417552265,552683.8554783156,523953.91700961895
 01/15  13:00:00,938171.5299683206,531908.6641454689,476977.4712969924
 01/15  14:00:00,997391.9847838717,519216.1934776809,414047.1378347065
 01/15  15:00:00,1154160.8613405954,504582.03580709844,417541.3174898058
 01/15  16:00:00,1269248.047943729,505497.06129005173,411206.3394955783
 01/15  17:00:00,1079612.992861667,604720.5102081723,484518.98662670027
 01/15  18:00:00,885281.1470696917,646905.2869646709,584346.679560207
 01/15  19:00:00,877174.0831578267,662170.1230432547,658663.9481744218
 01/15  20:00:00,927961.315474572,681087.3965726754,609850.182347079
 01/15  21:00:00,773772.0234707183,712639.2235662212,576538.4753357106
 01/15  22:00:00,695122.6555059358,747307.6972756933,495995.34766273986
 01/15  23:00:00,697399.0963538269,753141.6485196981,451480.65395318385
 01/15  24:00:00,615388.8603475598,786063.6415301457,272828.6591359375
 01/16  01:00:00,500936.4403723175,859278.8716116385,165771.84226523153
 01/16  02:00:00,465917.5705020169,895221.3785533658,110046.21319660662
 01/16  03:00:00,464033.95604166976,914591.7708830924,110026.921636117
 01/16  04:00:00,487240.55327267526,934586.0078875457,102373.39969485997
 01/16  05:00:00,493061.482716957,954626.2457146916,103680.61826426056
 01/16  06:00:00,464644.36825581593,982802.0170135971,270791.00988334045
 01/16  07:00:00,391784.0033575757,1059886.194780759,728697.4648661171
 01/16  08:00:00,402216.3662488125,1043458.7464754935,736419.2849804413
 01/16  09:00:00,501262.6845421876,811243.5076609513,718367.1238912531
 01/16  10:00:00,670064.786616638,651526.4090793377,690017.3521068131
 01/16  11:00:00,821392.9499507475,573667.0027568748,591964.5299336716
 01/16  12:00:00,950914.334407729,555472.3672143054,531167.0486408429
 01/16  13:00:00,1047067.6602264673,548181.290216737,472624.42730009096
 01/16  14:00:00,1140879.7998204755,538386.7046032859,412891.55735932564
 01/16  15:00:00,1233989.047144207,521618.61564708856,423777.50353235716
 01/16  16:00:00,1157893.305125119,517372.42871794215,403382.16624440387
 01/16  17:00:00,942352.4713533485,608947.3872935749,507607.4035441815
 01/16  18:00:00,806501.7216668957,655735.4410807869,569068.6572905922
 01/16  19:00:00,803212.3825816356,681407.937127875,673660.8569861219
 01/16  20:00:00,643288.5115638394,745213.3370683603,613145.0471447868
 01/16  21:00:00,586301.1747935312,775664.6020753599,552625.5272409825
 01/16  22:00:00,576853.8563445319,786455.083771065,485558.220712281
 01/16  23:00:00,574315.3045412635,783828.9861512232,467172.83205374505
 01/16  24:00:00,545122.9906462012,801609.5278403007,290155.84074556985
 01/17  01:00:00,436305.0075250228,887573.4628286526,111350.3717572583
 01/17  02:00:00,418758.2049858446,935652.1337322929,146150.52809108808
 01/17  03:00:00,421094.0048822262,965076.8572852449,86365.65630180396
 01/17  04:00:00,417812.3320914348,1000555.9199185083,155274.24226674822
 01/17  05:00:00,411525.92793131195,1022051.2806858897,96655.5531021438
 01/17  06:00:00,367727.62944615126,1091965.6017492122,263969.44020236656
 01/17  07:00:00,341593.6415727482,1278881.1449536702,722063.3110923826
 01/17  08:00:00,352994.06488445454,1120284.0241964005,785140.0438514235
 01/17  09:00:00,410907.5562422154,930002.5983453899,744424.1272117636
 01/17  10:00:00,906336.5547335458,947501.6772066796,806583.2916472564
